occ_code	sic	tot_emp	h_mean	occ_title	year
19-0000	109	110	23.57	Life, Physical, and Social Science Occupations	1999
43-0000	109	110	13.83	Office and Administrative Support Occupations	1999
43-9061	109	40	10.07	Office Clerks, General	1999
47-0000	109	210	17.44	Construction and Extraction Occupations	1999
47-5081	109	40	12.75	Helpers--Extraction Workers	1999
49-0000	109	90	19.25	Installation, Maintenance, and Repair Occupations	1999
51-0000	109	130	19.08	Production Occupations	1999
51-1011	109	30	21.78	First-Line Supervisors/Managers of Production and Operating Workers	1999
00-0000	122	76950	18.89	Industry Total	1999
11-0000	122	3240	36.8	Management Occupations	1999
11-1011	122	310	55.44	Chief Executives	1999
11-1021	122	1410	35.76	General and Operations Managers	1999
11-3011	122	50	29.46	Administrative Services Managers	1999
11-3021	122	60	31.78	Computer and Information Systems Managers	1999
11-3031	122	250	36.77	Financial Managers	1999
11-3040	122	150	34.75	Human Resources Managers	1999
11-3061	122	120	26.68	Purchasing Managers	1999
11-3071	122	50	27.64	Transportation, Storage, and Distribution Managers	1999
11-9041	122	190	38.29	Engineering Managers	1999
13-0000	122	1050	21.06	Business and Financial Operations Occupations	1999
13-1023	122	240	22.71	Purchasing Agents, Except Wholesale, Retail, and Farm Products	1999
13-1041	122	30	24.35	Compliance Officers, Except Agriculture, Construction, Health and Safety, and Transportation	1999
13-1072	122	50	17.01	Compensation, Benefits, and Job Analysis Specialists	1999
13-2011	122	500	23.1	Accountants and Auditors	1999
15-0000	122	290	23.55	Computer and Mathematical Occupations	1999
15-1041	122	110	19.07	Computer Support Specialists	1999
17-0000	122	1460	25.45	Architecture and Engineering Occupations	1999
17-1022	122	210	19.13	Surveyors	1999
17-2071	122	40	35.26	Electrical Engineers	1999
17-2151	122	680	27.53	Mining and Geological Engineers, Including Mining Safety Engineers	1999
17-3022	122	30	21.23	Civil Engineering Technicians	1999
17-3031	122	90	17.67	Surveying and Mapping Technicians	1999
19-0000	122	320	23.38	Life, Physical, and Social Science Occupations	1999
19-2031	122	30	26.23	Chemists	1999
19-2041	122	30	23.43	Environmental Scientists and Specialists, Including Health	1999
19-4031	122	70	19.5	Chemical Technicians	1999
29-0000	122	100	26.36	Healthcare Practitioners and Technical Occupations	1999
29-9010	122	80	29.42	Occupational Health and Safety Specialists and Technicians	1999
33-0000	122	360	7.56	Protective Service Occupations	1999
33-9032	122	350	7.02	Security Guards	1999
37-0000	122	410	14.79	Building and Grounds Cleaning and Maintenance Occupations	1999
37-2011	122	260	11.79	Janitors and Cleaners, Except Maids and Housekeeping Cleaners	1999
43-0000	122	3050	13.21	Office and Administrative Support Occupations	1999
43-1011	122	130	21.11	First-Line Supervisors/Managers of Office and Administrative Support Workers	1999
43-3021	122	50	12.42	Billing and Posting Clerks and Machine Operators	1999
43-3031	122	440	12.41	Bookkeeping, Accounting, and Auditing Clerks	1999
43-3051	122	170	14.34	Payroll and Timekeeping Clerks	1999
43-4161	122	110	15.82	Human Resources Assistants, Except Payroll and Timekeeping	1999
43-4171	122	160	10.38	Receptionists and Information Clerks	1999
43-5032	122	70	17.82	Dispatchers, Except Police, Fire, and Ambulance	1999
43-5061	122	150	21.01	Production, Planning, and Expediting Clerks	1999
43-5071	122	140	17.68	Shipping, Receiving, and Traffic Clerks	1999
43-5081	122	350	14.78	Stock Clerks and Order Fillers	1999
43-6011	122	340	14.69	Executive Secretaries and Administrative Assistants	1999
43-6014	122	160	10.96	Secretaries, Except Legal, Medical, and Executive	1999
43-9061	122	480	10.53	Office Clerks, General	1999
47-0000	122	30230	17.61	Construction and Extraction Occupations	1999
47-1011	122	4540	24.29	First-Line Supervisors/Managers of Construction Trades and Extraction Workers	1999
47-2073	122	3730	16.35	Operating Engineers and Other Construction Equipment Operators	1999
47-2111	122	1880	19.43	Electricians	1999
47-4061	122	180	18.6	Rail-Track Laying and Maintenance Equipment Operators	1999
47-5021	122	1590	16.31	Earth Drillers, Except Oil and Gas	1999
47-5031	122	530	17.25	Explosives Workers, Ordnance Handling Experts, and Blasters	1999
47-5041	122	5590	17.9	Continuous Mining Machine Operators	1999
47-5042	122	1700	16.91	Mine Cutting and Channeling Machine Operators	1999
47-5061	122	3410	17.71	Roof Bolters, Mining	1999
47-5081	122	3730	13.54	Helpers--Extraction Workers	1999
49-0000	122	12470	18.87	Installation, Maintenance, and Repair Occupations	1999
49-1011	122	880	31.16	First-Line Supervisors/Managers of Mechanics, Installers, and Repairers	1999
49-3031	122	440	15.49	Bus and Truck Mechanics and Diesel Engine Specialists	1999
49-3042	122	3450	19.6	Mobile Heavy Equipment Mechanics, Except Engines	1999
49-9041	122	1320	17.26	Industrial Machinery Mechanics	1999
49-9042	122	4030	16.76	Maintenance and Repair Workers, General	1999
49-9043	122	2170	17.36	Maintenance Workers, Machinery	1999
49-9098	122	120	14.94	Helpers--Installation, Maintenance, and Repair Workers	1999
51-0000	122	7330	19.79	Production Occupations	1999
51-1011	122	430	28.31	First-Line Supervisors/Managers of Production and Operating Workers	1999
51-4041	122	90	17.31	Machinists	1999
51-4121	122	780	18.11	Welders, Cutters, Solderers, and Brazers	1999
51-9021	122	560	19.26	Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders	1999
51-9061	122	420	17.0	Inspectors, Testers, Sorters, Samplers, and Weighers	1999
51-9192	122	380	17.52	Cleaning, Washing, and Metal Pickling Equipment Operators and Tenders	1999
51-9198	122	1470	18.97	Helpers--Production Workers	1999
53-0000	122	16390	17.78	Transportation and Material Moving Occupations	1999
53-1021	122	180	29.26	First-Line Supervisors/Managers of Helpers, Laborers, and Material Movers, Hand	1999
53-1031	122	340	29.23	First-Line Supervisors/Managers of Transportation and Material-Moving Machine and Vehicle Operators	1999
53-3032	122	2350	15.69	Truck Drivers, Heavy and Tractor-Trailer	1999
53-3033	122	260	13.24	Truck Drivers, Light Or Delivery Services	1999
53-7011	122	910	17.53	Conveyor Operators and Tenders	1999
53-7032	122	5470	16.75	Excavating and Loading Machine and Dragline Operators	1999
53-7033	122	600	16.22	Loading Machine Operators, Underground Mining	1999
53-7041	122	130	17.63	Hoist and Winch Operators	1999
53-7051	122	1200	16.95	Industrial Truck and Tractor Operators	1999
53-7062	122	370	13.44	Laborers and Freight, Stock, and Material Movers, Hand	1999
53-7072	122	190	17.66	Pump Operators, Except Wellhead Pumpers	1999
53-7111	122	2640	16.43	Shuttle Car Operators	1999
00-0000	123	1140	16.36	Industry Total	1999
43-0000	123	50	11.25	Office and Administrative Support Occupations	1999
47-0000	123	490	14.77	Construction and Extraction Occupations	1999
47-1011	123	60	19.85	First-Line Supervisors/Managers of Construction Trades and Extraction Workers	1999
47-2031	123	130	14.41	Carpenters	1999
47-2073	123	220	14.08	Operating Engineers and Other Construction Equipment Operators	1999
49-0000	123	110	15.85	Installation, Maintenance, and Repair Occupations	1999
51-0000	123	180	16.59	Production Occupations	1999
51-4121	123	120	16.0	Welders, Cutters, Solderers, and Brazers	1999
53-0000	123	210	17.07	Transportation and Material Moving Occupations	1999
53-3032	123	160	17.07	Truck Drivers, Heavy and Tractor-Trailer	1999
00-0000	124	2910	13.86	Industry Total	1999
11-0000	124	150	32.58	Management Occupations	1999
11-1021	124	110	33.43	General and Operations Managers	1999
43-0000	124	250	10.72	Office and Administrative Support Occupations	1999
43-1011	124	40	17.01	First-Line Supervisors/Managers of Office and Administrative Support Workers	1999
43-3031	124	40	11.81	Bookkeeping, Accounting, and Auditing Clerks	1999
43-6011	124	30	9.63	Executive Secretaries and Administrative Assistants	1999
43-6014	124	30	9.13	Secretaries, Except Legal, Medical, and Executive	1999
43-9061	124	70	7.74	Office Clerks, General	1999
47-0000	124	1780	13.06	Construction and Extraction Occupations	1999
47-1011	124	110	21.32	First-Line Supervisors/Managers of Construction Trades and Extraction Workers	1999
47-2073	124	680	15.55	Operating Engineers and Other Construction Equipment Operators	1999
47-5021	124	210	13.84	Earth Drillers, Except Oil and Gas	1999
47-5031	124	340	16.4	Explosives Workers, Ordnance Handling Experts, and Blasters	1999
47-5081	124	200	10.49	Helpers--Extraction Workers	1999
49-0000	124	140	12.72	Installation, Maintenance, and Repair Occupations	1999
49-9042	124	50	14.2	Maintenance and Repair Workers, General	1999
51-0000	124	180	16.76	Production Occupations	1999
53-0000	124	350	11.38	Transportation and Material Moving Occupations	1999
53-3032	124	210	11.38	Truck Drivers, Heavy and Tractor-Trailer	1999
53-7032	124	30	14.61	Excavating and Loading Machine and Dragline Operators	1999
00-0000	131	124980	24.16	Industry Total	1999
11-0000	131	10620	46.22	Management Occupations	1999
11-1011	131	820	60.59	Chief Executives	1999
11-1021	131	3520	47.72	General and Operations Managers	1999
11-2021	131	140	47.45	Marketing Managers	1999
11-2022	131	30	45.23	Sales Managers	1999
11-2031	131	130	47.64	Public Relations Managers	1999
11-3011	131	300	43.72	Administrative Services Managers	1999
11-3021	131	160	43.68	Computer and Information Systems Managers	1999
11-3031	131	1760	42.43	Financial Managers	1999
11-3040	131	370	44.49	Human Resources Managers	1999
11-3051	131	300	43.07	Industrial Production Managers	1999
11-3061	131	180	41.12	Purchasing Managers	1999
11-3071	131	160	34.48	Transportation, Storage, and Distribution Managers	1999
11-9021	131	80	36.94	Construction Managers	1999
11-9041	131	1130	51.16	Engineering Managers	1999
11-9121	131	260	56.21	Natural Sciences Managers	1999
11-9141	131	460	31.11	Property, Real Estate, and Community Association Managers	1999
13-0000	131	10410	26.69	Business and Financial Operations Occupations	1999
13-1023	131	500	28.73	Purchasing Agents, Except Wholesale, Retail, and Farm Products	1999
13-1041	131	490	30.61	Compliance Officers, Except Agriculture, Construction, Health and Safety, and Transportation	1999
13-1071	131	50	27.04	Employment, Recruitment, and Placement Specialists	1999
13-1072	131	460	31.07	Compensation, Benefits, and Job Analysis Specialists	1999
13-1073	131	60	23.68	Training and Development Specialists	1999
13-1111	131	540	31.35	Management Analysts	1999
13-2011	131	4160	25.71	Accountants and Auditors	1999
13-2031	131	230	31.4	Budget Analysts	1999
13-2051	131	250	28.66	Financial Analysts	1999
15-0000	131	1940	27.36	Computer and Mathematical Occupations	1999
15-1021	131	450	28.21	Computer Programmers	1999
15-1041	131	580	23.31	Computer Support Specialists	1999
15-1051	131	350	31.83	Computer Systems Analysts	1999
15-1061	131	160	33.62	Database Administrators	1999
17-0000	131	10050	36.55	Architecture and Engineering Occupations	1999
17-2051	131	170	39.45	Civil Engineers	1999
17-2081	131	140	33.08	Environmental Engineers	1999
17-2111	131	80	30.93	Health and Safety Engineers, Except Mining Safety Engineers and Inspectors	1999
17-2112	131	890	33.0	Industrial Engineers	1999
17-2141	131	120	38.15	Mechanical Engineers	1999
17-2151	131	1610	38.6	Mining and Geological Engineers, Including Mining Safety Engineers	1999
17-2171	131	4060	38.43	Petroleum Engineers	1999
17-3022	131	50	26.72	Civil Engineering Technicians	1999
17-3025	131	40	25.57	Environmental Engineering Technicians	1999
17-3026	131	140	22.13	Industrial Engineering Technicians	1999
17-3027	131	130	19.67	Mechanical Engineering Technicians	1999
17-3031	131	200	21.7	Surveying and Mapping Technicians	1999
19-0000	131	8450	33.58	Life, Physical, and Social Science Occupations	1999
19-2041	131	350	36.59	Environmental Scientists and Specialists, Including Health	1999
19-2042	131	3180	46.04	Geoscientists, Except Hydrologists and Geographers	1999
19-4041	131	4050	25.4	Geological and Petroleum Technicians	1999
23-0000	131	2030	41.94	Legal Occupations	1999
23-1011	131	930	55.99	Lawyers	1999
27-0000	131	220	29.1	Arts, Design, Entertainment, Sports, and Media Occupations	1999
27-3031	131	130	31.85	Public Relations Specialists	1999
29-0000	131	790	27.11	Healthcare Practitioners and Technical Occupations	1999
29-9010	131	730	27.5	Occupational Health and Safety Specialists and Technicians	1999
33-0000	131	280	16.25	Protective Service Occupations	1999
33-9032	131	140	11.7	Security Guards	1999
37-0000	131	460	9.79	Building and Grounds Cleaning and Maintenance Occupations	1999
37-2011	131	200	10.93	Janitors and Cleaners, Except Maids and Housekeeping Cleaners	1999
37-3011	131	80	11.84	Landscaping and Groundskeeping Workers	1999
41-0000	131	360	35.38	Sales and Related Occupations	1999
41-1012	131	100	41.68	First-Line Supervisors/Managers of Non-Retail Sales Workers	1999
41-4011	131	60	29.85	Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products	1999
43-0000	131	17730	15.68	Office and Administrative Support Occupations	1999
43-1011	131	1050	23.42	First-Line Supervisors/Managers of Office and Administrative Support Workers	1999
43-2011	131	110	12.38	Switchboard Operators, Including Answering Service	1999
43-3021	131	190	12.85	Billing and Posting Clerks and Machine Operators	1999
43-3031	131	3210	14.34	Bookkeeping, Accounting, and Auditing Clerks	1999
43-3051	131	200	15.22	Payroll and Timekeeping Clerks	1999
43-3061	131	130	17.16	Procurement Clerks	1999
43-4071	131	250	12.09	File Clerks	1999
43-4151	131	50	15.11	Order Clerks	1999
43-4161	131	360	17.66	Human Resources Assistants, Except Payroll and Timekeeping	1999
43-4171	131	580	10.69	Receptionists and Information Clerks	1999
43-5061	131	230	19.98	Production, Planning, and Expediting Clerks	1999
43-5081	131	780	18.27	Stock Clerks and Order Fillers	1999
43-5111	131	200	21.1	Weighers, Measurers, Checkers, and Samplers, Recordkeeping	1999
43-6011	131	2430	16.98	Executive Secretaries and Administrative Assistants	1999
43-6014	131	3060	14.49	Secretaries, Except Legal, Medical, and Executive	1999
43-9011	131	50	16.69	Computer Operators	1999
43-9021	131	100	13.75	Data Entry Keyers	1999
43-9051	131	70	11.09	Mail Clerks and Mail Machine Operators, Except Postal Service	1999
43-9061	131	3890	13.53	Office Clerks, General	1999
43-9071	131	50	13.56	Office Machine Operators, Except Computer	1999
47-0000	131	26130	16.16	Construction and Extraction Occupations	1999
47-1011	131	3880	27.65	First-Line Supervisors/Managers of Construction Trades and Extraction Workers	1999
47-2073	131	70	16.85	Operating Engineers and Other Construction Equipment Operators	1999
47-2111	131	1150	20.83	Electricians	1999
47-2152	131	100	10.75	Plumbers, Pipefitters, and Steamfitters	1999
47-5011	131	6980	16.04	Derrick Operators, Oil and Gas	1999
47-5012	131	2880	19.15	Rotary Drill Operators, Oil and Gas	1999
47-5013	131	2150	15.27	Service Unit Operators, Oil, Gas, and Mining	1999
47-5071	131	8320	12.08	Roustabouts, Oil and Gas	1999
47-5081	131	260	9.51	Helpers--Extraction Workers	1999
49-0000	131	7410	20.27	Installation, Maintenance, and Repair Occupations	1999
49-1011	131	540	28.39	First-Line Supervisors/Managers of Mechanics, Installers, and Repairers	1999
49-3023	131	120	19.09	Automotive Service Technicians and Mechanics	1999
49-9012	131	820	22.86	Control and Valve Installers and Repairers, Except Mechanical Door	1999
49-9041	131	2020	18.58	Industrial Machinery Mechanics	1999
49-9042	131	1540	19.31	Maintenance and Repair Workers, General	1999
49-9043	131	1330	19.4	Maintenance Workers, Machinery	1999
51-0000	131	14530	22.31	Production Occupations	1999
51-1011	131	1650	30.67	First-Line Supervisors/Managers of Production and Operating Workers	1999
51-4121	131	1190	15.74	Welders, Cutters, Solderers, and Brazers	1999
51-8092	131	960	21.03	Gas Plant Operators	1999
51-8093	131	10130	21.4	Petroleum Pump System Operators, Refinery Operators, and Gaugers	1999
53-0000	131	13380	17.53	Transportation and Material Moving Occupations	1999
53-1021	131	150	24.96	First-Line Supervisors/Managers of Helpers, Laborers, and Material Movers, Hand	1999
